time,ion_current_M44,potential,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
250.3,4.477582417582418e-10,0.0078136884000001,1.6539999999994e-08,0.016539999999994,-3.852021978021971e-09,-3.8569263459969396e-09,4.9043679749697135e-12,2.812615790107794e-10,9.533094253774875e-10,-5.055511836192458e-10,-5.172047922928097e-10,4.477582417582418e-10,4.4495604395604403e-10,2.802197802197769e-12
250.35,4.47384615384615e-10,0.0082808494000002,-9.8600000000135e-09,-0.0098600000000134,-3.852395604395597e-09,-3.856929168351877e-09,4.533563956279884e-12,2.812707149612354e-10,9.533354955012808e-10,-5.059508801166657e-10,-5.172325777380373e-10,4.47384615384615e-10,4.4496703296703375e-10,2.417582417581236e-12
250.4,4.4628571428571435e-10,0.0088103618000001,-1.1479999999991916e-08,-0.0114799999999918,-3.853494505494498e-09,-3.856932002022048e-09,3.4374965275501444e-12,2.8128011217660787e-10,9.533615656250739e-10,-5.070758513393595e-10,-5.172603489465974e-10,4.4628571428571435e-10,4.449780219780218e-10,1.30769230769253e-12
250.45,4.472197802197807e-10,0.0094334013000003,2.4070000000018188e-08,0.0240700000000182,-3.852560439560431e-09,-3.856934846927471e-09,4.374407367039914e-12,2.8128977056213553e-10,9.533876357488663e-10,-5.061678555290858e-10,-5.172881059158855e-10,4.472197802197807e-10,4.449780219780218e-10,2.2417582417588146e-12
250.5,4.4886813186813216e-10,0.0100045373333334,4.23639333333319e-08,0.0423639333333318,-3.850912087912081e-09,-3.856937702988164e-09,6.025615076083904e-12,2.8129969002305747e-10,9.534137058726596e-10,-5.045455740045273e-10,-5.173158486432966e-10,4.4886813186813216e-10,4.449780219780218e-10,3.890109890110294e-12
250.55,4.49e-10,0.0104978181666668,3.4773766666663795e-08,0.0347737666666637,-3.8507802197802115e-09,-3.856940570124148e-09,6.160350343936752e-12,2.813098704646129e-10,9.534397759964523e-10,-5.044397759964525e-10,-5.173435771262256e-10,4.49e-10,4.449780219780218e-10,4.0219780219781306e-12
250.6,4.485384615384593e-10,0.0109910990000002,2.7183599999995687e-08,0.0271835999999956,-3.851241758241752e-09,-3.856943448255446e-09,5.701690013693533e-12,2.81320311792041e-10,9.534658461202451e-10,-5.04927384581786e-10,-5.173712913620681e-10,4.485384615384593e-10,4.4498901098901004e-10,3.5494505494493282e-12
250.65,4.4469230769230717e-10,0.0114843798333334,1.959343333333189e-08,0.0195934333333318,-3.855087912087905e-09,-3.856946337302078e-09,1.858425214173342e-12,2.813310139105811e-10,9.534919162440382e-10,-5.087996085517312e-10,-5.173989913482193e-10,4.4469230769230717e-10,4.449890109890106e-10,-2.967032967034349e-13
250.7,4.4315384615384714e-10,0.0119776606666668,1.2003266666663791e-08,0.0120032666666637,-3.856626373626365e-09,-3.8569492371840695e-09,3.228635577048245e-13,2.8134197672547243e-10,9.53517986367831e-10,-5.103641402139839e-10,-5.174266770820756e-10,4.4315384615384714e-10,4.449890109890113e-10,-1.835164835164085e-12
250.75,4.4699999999999934e-10,0.0124709414999999,4.4131e-09,0.0044130999999999,-3.852780219780212e-09,-3.8569521478028584e-09,4.171928022645541e-12,2.813532001419544e-10,9.535440564916242e-10,-5.065440564916248e-10,-5.174543485610322e-10,4.4699999999999934e-10,4.449890109890106e-10,2.0109890109887296e-12
250.8,4.4873626373626365e-10,0.0129849260000001,8.027200000004644e-09,0.0080272000000046,-3.851043956043948e-09,-3.856955069056651e-09,5.911113012701615e-12,2.813646840652663e-10,9.53570126615417e-10,-5.048338628791532e-10,-5.174820057824855e-10,4.4873626373626365e-10,4.449890109890106e-10,3.747252747252997e-12
250.85,4.4818681318681287e-10,0.0135299660000002,2.8447700000010447e-08,0.0284477000000104,-3.851593406593399e-09,-3.856958000843652e-09,5.364594250252971e-12,2.8137642840064766e-10,9.535961967392101e-10,-5.05409383552397e-10,-5.175096487438315e-10,4.4818681318681287e-10,4.449890109890106e-10,3.1978021978022106e-12
