E,I,I,j
V,A,nA,uA cm-2
1.02469,2.551434E-9,2.551434,376.735553298053
1.02559,2.555672E-9,2.555672,377.361321111321
1.0265,2.561547E-9,2.561547,378.228802447552
1.02741,2.554697E-9,2.554697,377.217356123606
1.02831,2.549576E-9,2.549576,376.461207711208
1.02922,2.566245E-9,2.566245,378.922492203742
1.03012,2.566197E-9,2.566197,378.915404696655
1.03103,2.561651E-9,2.561651,378.244158712909
1.03194,2.573989E-9,2.573989,380.065943347193
1.03284,2.555961E-9,2.555961,377.403993810244
1.03375,2.575639E-9,2.575639,380.309576403326
1.03465,2.56695E-9,2.56695,379.02658996409
1.03556,2.570992E-9,2.570992,379.623417123417
1.03647,2.578298E-9,2.578298,380.702194764695
1.03737,2.570496E-9,2.570496,379.55017955018
1.03828,2.565493E-9,2.565493,378.811454592705
1.03918,2.578779E-9,2.578779,380.773217491968
1.04009,2.587127E-9,2.587127,382.005853099603
1.041,2.582202E-9,2.582202,381.278645341145
1.0419,2.578903E-9,2.578903,380.791526885277
1.04281,2.589185E-9,2.589185,382.30972996598
1.04371,2.594019E-9,2.594019,383.023500992251
1.04462,2.585094E-9,2.585094,381.705667643168
1.04553,2.587736E-9,2.587736,382.095775845776
1.04643,2.590816E-9,2.590816,382.550557550558
1.04734,2.586309E-9,2.586309,381.88507016632
1.04824,2.609443E-9,2.609443,385.300953269703
1.04915,2.615838E-9,2.615838,386.245215932716
1.05006,2.612401E-9,2.612401,385.737720893971
1.05096,2.601017E-9,2.601017,384.05680046305
1.05187,2.61045E-9,2.61045,385.449643262143
1.05277,2.617197E-9,2.617197,386.445880977131
1.05368,2.624617E-9,2.624617,387.541491447741
1.05458,2.632798E-9,2.632798,388.749468436968
1.05549,2.631551E-9,2.631551,388.565340909091
1.0564,2.641122E-9,2.641122,389.97856029106
1.0573,2.638634E-9,2.638634,389.611191173691
1.05821,2.647943E-9,2.647943,390.985724579475
1.05911,2.650208E-9,2.650208,391.320166320166
1.06002,2.650062E-9,2.650062,391.298608486108
1.06093,2.646745E-9,2.646745,390.808832215082
1.06183,2.663413E-9,2.663413,393.269969051219
1.06274,2.667945E-9,2.667945,393.939147845398
1.06364,2.674394E-9,2.674394,394.891383953884
1.06455,2.666645E-9,2.666645,393.747194528445
1.06546,2.670582E-9,2.670582,394.328517766018
1.06636,2.673918E-9,2.673918,394.8210995086
1.06727,2.678582E-9,2.678582,395.509768947269
1.06817,2.683577E-9,2.683577,396.247312653563
1.06908,2.683547E-9,2.683547,396.242882961633
1.06999,2.690884E-9,2.690884,397.326237951238
1.07089,2.700832E-9,2.700832,398.795123795124
1.0718,2.704856E-9,2.704856,399.389293139293
1.0727,2.699451E-9,2.699451,398.59121030996
1.07361,2.713432E-9,2.713432,400.655594405594
1.07452,2.712555E-9,2.712555,400.52609974485
1.07542,2.728143E-9,2.728143,402.827767671518
1.07633,2.695298E-9,2.695298,397.977993290493
1.07723,2.720747E-9,2.720747,401.735700954451
1.07814,2.712873E-9,2.712873,400.573054479304
1.07905,2.706588E-9,2.706588,399.645034020034
1.07995,2.724277E-9,2.724277,402.256928038178
1.08086,2.735181E-9,2.735181,403.866973398223
1.08176,2.746161E-9,2.746161,405.488240644491
1.08267,2.743976E-9,2.743976,405.165611415611
1.08358,2.741057E-9,2.741057,404.734602390852
1.08448,2.750496E-9,2.750496,406.128331128331
1.08539,2.749187E-9,2.749187,405.935048903799
1.08629,2.743773E-9,2.743773,405.135637166887
1.0872,2.757527E-9,2.757527,407.166503260253
1.08811,2.750785E-9,2.750785,406.171003827254
1.08901,2.749065E-9,2.749065,405.917034823285
1.08992,2.75295E-9,2.75295,406.49067992818
1.09082,2.733417E-9,2.733417,403.606507512758
1.09173,2.74666E-9,2.74666,405.561921186921
1.09263,2.749166E-9,2.749166,405.931948119448
1.09354,2.739244E-9,2.739244,404.466901341901
1.09445,2.746237E-9,2.746237,405.499462530712
1.09535,2.757189E-9,2.757189,407.116595397845
1.09626,2.736914E-9,2.736914,404.122861935362
1.09716,2.734161E-9,2.734161,403.716363872614
1.09807,2.752511E-9,2.752511,406.425858769609
1.09898,2.732487E-9,2.732487,403.469187062937
1.09988,2.736706E-9,2.736706,404.092149404649
1.10079,2.742808E-9,2.742808,404.993148743149
1.10169,2.721323E-9,2.721323,401.820751039501
1.1026,2.71164E-9,2.71164,400.390994140994
1.10351,2.712083E-9,2.712083,400.456405925156
1.10441,2.716705E-9,2.716705,401.138873795124
1.10532,2.712684E-9,2.712684,400.545147420147
1.09333,2.702347E-9,2.702347,399.018823237573
1.09242,2.712777E-9,2.712777,400.558879465129
1.09151,2.704966E-9,2.704966,399.405535343035
1.09061,2.686305E-9,2.686305,396.650119306369
1.0897,2.708537E-9,2.708537,399.932816339066
1.0888,2.699031E-9,2.699031,398.529194622945
1.08789,2.699811E-9,2.699811,398.644366613117
1.08698,2.689278E-9,2.689278,397.089101776602
1.08608,2.67843E-9,2.67843,395.487325174825
1.08517,2.687947E-9,2.687947,396.892571111321
1.08427,2.668979E-9,2.668979,394.091824560575
1.08336,2.678927E-9,2.678927,395.56071040446
1.08245,2.663348E-9,2.663348,393.260371385371
1.08155,2.651471E-9,2.651471,391.506656350406
1.08064,2.670363E-9,2.670363,394.296181014931
1.07974,2.663274E-9,2.663274,393.249444811945
1.07883,2.647878E-9,2.647878,390.976126913627
1.07793,2.643972E-9,2.643972,390.399381024381
1.07702,2.65227E-9,2.65227,391.624633812134
1.07611,2.650674E-9,2.650674,391.388974201474
1.07521,2.638697E-9,2.638697,389.620493526743
1.0743,2.642361E-9,2.642361,390.161506567757
1.0734,2.63027E-9,2.63027,388.376193063693
1.07249,2.636138E-9,2.636138,389.242640805141
1.07158,2.625005E-9,2.625005,387.598782130032
1.07068,2.643259E-9,2.643259,390.294102012852
1.06977,2.626549E-9,2.626549,387.826763608014
1.06887,2.613897E-9,2.613897,385.958614864865
1.06796,2.617033E-9,2.617033,386.421665327915
1.06706,2.622105E-9,2.622105,387.170578576829
1.06615,2.60164E-9,2.60164,384.14879039879
1.06524,2.60644E-9,2.60644,384.857541107541
1.06434,2.605691E-9,2.605691,384.746946465696
1.06343,2.607275E-9,2.607275,384.980834199584
1.06253,2.606037E-9,2.606037,384.798035579286
1.06162,2.612729E-9,2.612729,385.786152192402
1.06071,2.596432E-9,2.596432,383.379795879796
1.05981,2.611241E-9,2.611241,385.566439472689
1.0589,2.598506E-9,2.598506,383.686035248535
1.058,2.602511E-9,2.602511,384.277399121149
1.05709,2.589679E-9,2.589679,382.382672226422
1.05619,2.583214E-9,2.583214,381.428073615574
1.05528,2.582557E-9,2.582557,381.331063362313
1.05437,2.593826E-9,2.593826,382.995003307503
1.05347,2.586065E-9,2.586065,381.849042005292
1.05256,2.586579E-9,2.586579,381.924937393687
1.05166,2.604723E-9,2.604723,384.604015072765
1.05075,2.580943E-9,2.580943,381.092745936496
1.04984,2.589111E-9,2.589111,382.298803392553
1.04894,2.588513E-9,2.588513,382.210504866755
1.04803,2.592581E-9,2.592581,382.811171092421
1.04713,2.585468E-9,2.585468,381.760891135891
1.04622,2.595054E-9,2.595054,383.176325363825
1.04531,2.572877E-9,2.572877,379.901749433
1.04441,2.579857E-9,2.579857,380.932391088641
1.0435,2.592412E-9,2.592412,382.786217161217
1.0426,2.582305E-9,2.582305,381.293853950104
1.04169,2.576927E-9,2.576927,380.499757843508
1.04079,2.585777E-9,2.585777,381.806516962767
1.03988,2.589377E-9,2.589377,382.33807999433
1.03897,2.575193E-9,2.575193,380.243721649972
1.03807,2.598075E-9,2.598075,383.622395341145
1.03716,2.580939E-9,2.580939,381.092155310905
1.03626,2.582301E-9,2.582301,381.293263324513
1.03535,2.566854E-9,2.566854,379.012414949915
1.03444,2.579094E-9,2.579094,380.819729257229
1.03354,2.576143E-9,2.576143,380.383995227745
1.03263,2.574834E-9,2.574834,380.190713003213
1.03172,2.585067E-9,2.585067,381.701680920431
1.03082,2.577489E-9,2.577489,380.582740738991
1.02991,2.589385E-9,2.589385,382.339261245511
1.02901,2.561702E-9,2.561702,378.251689189189
1.0281,2.564724E-9,2.564724,378.697906822907
1.02719,2.576134E-9,2.576134,380.382666320166
1.02629,2.571793E-9,2.571793,379.74168989794
1.02538,2.580131E-9,2.580131,380.972848941599
1.02448,2.578925E-9,2.578925,380.794775326025
1.02357,2.591068E-9,2.591068,382.587766962767
1.02267,2.57872E-9,2.57872,380.764505764506
1.02176,2.583781E-9,2.583781,381.511794793045
1.02085,2.582307E-9,2.582307,381.294149262899
1.01995,2.586945E-9,2.586945,381.97897963523
1.01904,2.596364E-9,2.596364,383.369755244755
1.01814,2.587321E-9,2.587321,382.034498440748
1.01723,2.58382E-9,2.58382,381.517553392553
1.01632,2.589201E-9,2.589201,382.312092468343
1.01542,2.577379E-9,2.577379,380.566498535249
1.01451,2.593021E-9,2.593021,382.87613990739
1.01361,2.584215E-9,2.584215,381.575877669628
1.0127,2.586236E-9,2.586236,381.874291249291
1.0118,2.592548E-9,2.592548,382.806298431298
1.01089,2.591189E-9,2.591189,382.605633386883
1.00998,2.594504E-9,2.594504,383.095114345114
1.00908,2.591353E-9,2.591353,382.629849036099
1.00817,2.598025E-9,2.598025,383.615012521262
1.00727,2.599948E-9,2.599948,383.898955773956
1.00636,2.59431E-9,2.59431,383.066469003969
1.00545,2.603312E-9,2.603312,384.395671895672
1.00455,2.592421E-9,2.592421,382.787546068796
1.00364,2.604212E-9,2.604212,384.528562653563
1.00274,2.614778E-9,2.614778,386.0887001512
1.00183,2.608843E-9,2.608843,385.212359431109
1.00092,2.614223E-9,2.614223,386.006750850501
1.00002,2.605031E-9,2.605031,384.649493243243
0.99911,2.600842E-9,2.600842,384.030960593461
0.99821,2.60103E-9,2.60103,384.05871999622
0.9973,2.601317E-9,2.601317,384.101097382347
0.99639,2.620813E-9,2.620813,386.979806511056
0.99549,2.611252E-9,2.611252,385.568063693064
0.99458,2.614859E-9,2.614859,386.10066031941
0.99368,2.626801E-9,2.626801,387.863973020223
0.99277,2.6271E-9,2.6271,387.908122283122
0.99186,2.628455E-9,2.628455,388.108196701947
0.99096,2.628455E-9,2.628455,388.108196701947
0.99005,2.622868E-9,2.622868,387.28324040824
0.98915,2.637738E-9,2.637738,389.478891041391
0.98824,2.644726E-9,2.644726,390.510713948214
0.98734,2.634599E-9,2.634599,389.015397609148
0.98643,2.651626E-9,2.651626,391.529543092043
0.98552,2.646968E-9,2.646968,390.84175959176
0.98462,2.65182E-9,2.65182,391.558188433188
0.98371,2.647746E-9,2.647746,390.956636269136
0.98281,2.656711E-9,2.656711,392.280375874126
0.9819,2.672178E-9,2.672178,394.564177376677
0.98099,2.6739E-9,2.6739,394.818441693442
0.98009,2.671703E-9,2.671703,394.494040587791
0.97918,2.689853E-9,2.689853,397.174004205254
0.97828,2.674068E-9,2.674068,394.843247968248
0.97737,2.674675E-9,2.674675,394.932875401625
0.97647,2.696525E-9,2.696525,398.159167690418
0.97556,2.689736E-9,2.689736,397.156728406728
0.97465,2.707747E-9,2.707747,399.816167784918
0.97375,2.694242E-9,2.694242,397.822068134568
0.97284,2.689832E-9,2.689832,397.170903420903
0.97194,2.70979E-9,2.70979,400.11782980533
0.97103,2.716515E-9,2.716515,401.110819079569
0.97012,2.71771E-9,2.71771,401.287268474768
0.96922,2.721592E-9,2.721592,401.860470610471
0.96831,2.712463E-9,2.712463,400.512515356265
0.96741,2.719878E-9,2.719878,401.607387544888
0.9665,2.726616E-9,2.726616,402.602296352296
0.9656,2.745803E-9,2.745803,405.43537965413
0.96469,2.739999E-9,2.739999,404.578381922132
0.96378,2.747481E-9,2.747481,405.683147089397
0.96288,2.751728E-9,2.751728,406.310243810244
0.96197,2.756784E-9,2.756784,407.056794556795
0.96107,2.759007E-9,2.759007,407.385034728785
0.96016,2.74804E-9,2.74804,405.765687015687
0.95925,2.750373E-9,2.750373,406.110169391419
0.95835,2.77854E-9,2.77854,410.269207144207
0.95744,2.774882E-9,2.774882,409.72908004158
0.95654,2.774094E-9,2.774094,409.612726800227
0.95563,2.790643E-9,2.790643,412.056292525042
0.95472,2.778909E-9,2.778909,410.323692354942
0.95382,2.800447E-9,2.800447,413.503915847666
0.95291,2.806156E-9,2.806156,414.346886221886
0.95201,2.809244E-9,2.809244,414.802849177849
0.9511,2.804213E-9,2.804213,414.05998984124
0.9502,2.807246E-9,2.807246,414.507831695332
0.94929,2.828632E-9,2.828632,417.665611415611
0.94838,2.828518E-9,2.828518,417.648778586279
0.94748,2.829883E-9,2.829883,417.85032956908
0.94657,2.842073E-9,2.842073,419.650261056511
0.94567,2.845601E-9,2.845601,420.171192827443
0.94476,2.851676E-9,2.851676,421.068205443205
0.94385,2.849235E-9,2.849235,420.707776176526
0.94295,2.866575E-9,2.866575,423.268138111888
0.94204,2.87588E-9,2.87588,424.642080892081
0.94114,2.868682E-9,2.868682,423.57925014175
0.94023,2.880275E-9,2.880275,425.291030759781
0.93932,2.895304E-9,2.895304,427.510158760159
0.93842,2.903092E-9,2.903092,428.660106785107
0.93751,2.895861E-9,2.895861,427.592403373653
0.93661,2.898473E-9,2.898473,427.978081884332
0.9357,2.923755E-9,2.923755,431.711130929881
0.93479,2.918091E-9,2.918091,430.874805093555
0.93389,2.918727E-9,2.918727,430.968714562465
0.93298,2.930778E-9,2.930778,432.748121810622
0.93208,2.953252E-9,2.953252,436.066551691552
0.93117,2.955451E-9,2.955451,436.391248109998
0.93027,2.96897E-9,2.96897,438.387414949915
0.92936,2.965762E-9,2.965762,437.913733226233
0.92845,2.983911E-9,2.983911,440.593549187299
0.92755,2.999435E-9,2.999435,442.885767104517
0.92664,2.987253E-9,2.987253,441.087016868267
0.92574,2.994929E-9,2.994929,442.220427376677
0.92483,2.996855E-9,2.996855,442.504813598564
0.92392,2.993267E-9,2.993267,441.975022443772
0.92302,3.001906E-9,3.001906,443.250626063126
0.92211,2.996209E-9,2.996209,442.409427565678
0.92121,2.97858E-9,2.97858,439.806392931393
0.9203,2.986742E-9,2.986742,441.011564449064
0.91939,2.989046E-9,2.989046,441.351764789265
0.91849,2.985245E-9,2.985245,440.790522821773
0.91758,2.980666E-9,2.980666,440.114404176904
0.91668,2.958415E-9,2.958415,436.828901672652
0.91577,2.947763E-9,2.947763,435.256065724816
0.91487,2.931023E-9,2.931023,432.784297628048
0.91396,2.922654E-9,2.922654,431.548561236061
0.91305,2.902118E-9,2.902118,428.516289453789
0.91215,2.907042E-9,2.907042,429.24334955585
0.91124,2.879768E-9,2.879768,425.216168966169
0.91034,2.827923E-9,2.827923,417.560923029673
0.90943,2.838366E-9,2.838366,419.102898790399
0.90852,2.797586E-9,2.797586,413.081470893971
0.90762,2.775374E-9,2.775374,409.801726989227
0.90671,2.725559E-9,2.725559,402.446223539974
0.90581,2.709738E-9,2.709738,400.110151672652
0.9049,2.690478E-9,2.690478,397.266289453789
0.904,2.643169E-9,2.643169,390.280812937063
0.90309,2.619045E-9,2.619045,386.71875
0.90218,2.574043E-9,2.574043,380.073916792667
0.90128,2.531134E-9,2.531134,373.738128425628
0.90037,2.474629E-9,2.474629,365.394803676054
0.89947,2.437413E-9,2.437413,359.899623180873
0.89856,2.400304E-9,2.400304,354.420241920242
0.89765,2.349587E-9,2.349587,346.931552400302
0.89675,2.302408E-9,2.302408,339.965271215271
0.89584,2.24583E-9,2.24583,331.611167548668
0.89494,2.196131E-9,2.196131,324.272792241542
0.89403,2.138471E-9,2.138471,315.758924352674
0.89312,2.077374E-9,2.077374,306.737561425061
0.89222,2.029953E-9,2.029953,299.735547391797
0.89131,1.973337E-9,1.973337,291.375832782083
0.89041,1.92575E-9,1.92575,284.349307786808
0.8895,1.871888E-9,1.871888,276.396238896239
0.8886,1.816221E-9,1.816221,268.1766502079
0.88769,1.759469E-9,1.759469,259.796854328104
0.88678,1.712653E-9,1.712653,252.884172415422
0.88588,1.669966E-9,1.669966,246.581163768664
0.88497,1.601273E-9,1.601273,236.438202844453
0.88407,1.554219E-9,1.554219,229.490378709129
0.88316,1.508289E-9,1.508289,222.70852036477
0.88226,1.471806E-9,1.471806,217.321572009072
0.88135,1.417036E-9,1.417036,209.234431109431
0.88044,1.367734E-9,1.367734,201.954675392175
0.87954,1.340308E-9,1.340308,197.905051030051
0.87863,1.29203E-9,1.29203,190.776495463995
0.87773,1.262776E-9,1.262776,186.456955206955
0.87682,1.218769E-9,1.218769,179.95904011529
0.87591,1.190503E-9,1.190503,175.785384379134
0.87501,1.155146E-9,1.155146,170.564697127197
0.8741,1.124222E-9,1.124222,165.998570686071
0.8732,1.084099E-9,1.084099,160.074153042903
0.87229,1.065084E-9,1.065084,157.266466641467
0.87138,1.02852E-9,1.02852,151.867558117558
0.87048,1.00858E-9,1.00858,148.92328954829
0.86957,9.87305E-10,0.987305,145.78189968815
0.86867,9.593357E-10,0.9593357,141.652053605179
0.86776,9.376868E-10,0.9376868,138.455455017955
0.86686,9.146263E-10,0.9146263,135.0504246598
0.86595,8.913963E-10,0.8913963,131.620366542242
0.86504,8.731271E-10,0.8731271,128.922802282177
0.86414,8.421234E-10,0.8421234,124.344907626158
0.86323,8.322942E-10,0.8322942,122.893563362313
0.86233,8.152035E-10,0.8152035,120.370012166887
0.86142,7.977928E-10,0.7977928,117.799210924211
0.86051,7.770069E-10,0.7770069,114.730039808165
0.85961,7.618701E-10,0.7618701,112.494994448119
0.8587,7.536013E-10,0.7536013,111.274053227178
0.8578,7.375329E-10,0.7375329,108.901451167076
0.85689,7.286314E-10,0.7286314,107.587087743338
0.85598,7.440232E-10,0.7440232,109.859785484785
0.85508,7.306412E-10,0.7306412,107.883847571348
0.85417,7.169783E-10,0.7169783,105.866432975808
0.85326,7.081941E-10,0.7081941,104.569389647515
0.85235,6.951079E-10,0.6951079,102.637128496503
0.85144,6.913158E-10,0.6913158,102.077200670951
0.85053,6.81269E-10,0.681269,100.593726374976
0.84962,6.700286E-10,0.6700286,98.9340094027594
0.84872,6.724652E-10,0.6724652,99.293788981289
0.84781,6.647181E-10,0.6647181,98.1498801030051
0.8469,6.55593E-10,0.655593,96.8025007087507
0.84599,6.555895E-10,0.6555895,96.8019839113589
0.84508,6.424921E-10,0.6424921,94.868069008694
0.84417,6.388889E-10,0.6388889,94.3360334766585
0.84327,6.381587E-10,0.6381587,94.2282147750898
0.84236,6.264794E-10,0.6264794,92.5036914099414
0.84145,6.253607E-10,0.6253607,92.3385081978832
0.84054,6.108903E-10,0.6108903,90.2018610612361
0.83963,6.049908E-10,0.6049908,89.3307621432621
0.83872,6.11415E-10,0.611415,90.2793363730864
0.83782,5.971137E-10,0.5971137,88.1676579332829
0.83691,5.980212E-10,0.5980212,88.3016561141561
0.836,5.96956E-10,0.596956,88.1443725193725
0.83509,5.963211E-10,0.5963211,88.0506254725005
0.83418,5.908339E-10,0.5908339,87.2404052872803
0.83327,5.854608E-10,0.5854608,86.4470326970327
0.83237,5.882261E-10,0.5882261,86.8553469334719
0.83146,5.784418E-10,0.5784418,85.4106324418825
0.83055,5.786773E-10,0.5786773,85.4454055235305
0.82964,5.774496E-10,0.5774496,85.2641277641278
0.82873,5.847494E-10,0.5847494,86.3419899357399
0.82782,5.7775E-10,0.57775,85.3084837459838
0.82691,5.667786E-10,0.5667786,83.6884863447364
0.82601,5.708825E-10,0.5708825,84.2944534350784
0.8251,5.664548E-10,0.5664548,83.6406752031752
0.82419,5.616454E-10,0.5616454,82.9305365242865
0.82328,5.622864E-10,0.5622864,83.0251842751843
0.82237,5.609158E-10,0.5609158,82.8228064165564
0.82147,5.557392E-10,0.5557392,82.0584483084483
0.82056,5.570432E-10,0.5570432,82.2509922509922
0.81965,5.488245E-10,0.5488245,81.0374486155736
0.81874,5.563222E-10,0.5563222,82.144531988282
0.81783,5.488789E-10,0.5488789,81.0454811236061
0.81692,5.427582E-10,0.5427582,80.1417206104706
0.81601,5.461354E-10,0.5461354,80.6403857966358
0.81511,5.419846E-10,0.5419846,80.0274936212436
0.8142,5.385151E-10,0.5385151,79.5151997495747
0.81329,5.344442E-10,0.5344442,78.9141053203553
0.81238,5.364819E-10,0.5364819,79.2149847618598
0.81147,5.357327E-10,0.5357327,79.1043605887356
0.81057,5.329531E-10,0.5329531,78.6939348658099
0.80966,5.282468E-10,0.5282468,77.9990195615196
0.80875,5.309745E-10,0.5309745,78.4017819174069
0.80784,5.298498E-10,0.5298498,78.2357127669628
0.80693,5.224788E-10,0.5224788,77.1473374598375
0.80602,5.209286E-10,0.5209286,76.9184405121905
0.80511,5.232971E-10,0.5232971,77.2681646900397
0.80421,5.220279E-10,0.5220279,77.0807591901342
0.8033,5.157347E-10,0.5157347,76.151527948403
0.80239,5.207318E-10,0.5207318,76.8893817331317
0.80148,5.135189E-10,0.5135189,75.8243509024759
0.80057,5.179805E-10,0.5179805,76.4831346862597
0.79966,5.113396E-10,0.5113396,75.5025633150633
0.79876,5.159964E-10,0.5159964,76.1901696276696
0.79785,5.135125E-10,0.5135125,75.8234059015309
0.79694,5.092465E-10,0.5092465,75.1935037091287
0.79603,5.083832E-10,0.5083832,75.0660319410319
0.79512,5.054038E-10,0.5054038,74.6261044698545
0.79422,5.054983E-10,0.5054983,74.640057999433
0.79331,5.049637E-10,0.5049637,74.5611208892459
0.7924,5.015325E-10,0.5015325,74.0544822576073
0.79149,5.062447E-10,0.5062447,74.7502687346437
0.79058,5.034923E-10,0.5034923,74.3438592657343
0.78967,4.964294E-10,0.4964294,73.3009768947269
0.78876,4.961246E-10,0.4961246,73.2559712247212
0.78785,4.945658E-10,0.4945658,73.0258044320544
0.78695,4.893724E-10,0.4893724,72.2589656964657
0.78604,4.930875E-10,0.4930875,72.807523979399
0.78513,4.92519E-10,0.492519,72.7235813173313
0.78422,4.95168E-10,0.495168,73.1147231147231
0.78331,4.913318E-10,0.4913318,72.5482836420336
0.78241,4.932634E-10,0.4932634,72.8334967397467
0.7815,4.940357E-10,0.4940357,72.9475317756568
0.78059,4.840838E-10,0.4840838,71.4780700718201
0.77968,4.893974E-10,0.4893974,72.2626571064071
0.77877,4.808477E-10,0.4808477,71.0002392033642
0.77786,4.874006E-10,0.4874006,71.9678168115668
0.77695,4.865768E-10,0.4865768,71.8461774711775
0.77605,4.860141E-10,0.4860141,71.7630912162162
0.77514,4.791275E-10,0.4791275,70.7462406681157
0.77423,4.808918E-10,0.4808918,71.0067508505009
0.77332,4.764679E-10,0.4764679,70.3535337129087
0.77241,4.815977E-10,0.4815977,71.1109815016065
0.7715,4.745992E-10,0.4745992,70.0776082026082
0.7706,4.706426E-10,0.4706426,69.4933908996409
0.76969,4.712668E-10,0.4712668,69.585558023058
0.76878,4.702355E-10,0.4702355,69.433279980155
0.76787,4.75825E-10,0.475825,70.2586054148554
0.76696,4.709919E-10,0.4709919,69.5449672793423
0.76605,4.75663E-10,0.475663,70.2346850784351
0.76514,4.674954E-10,0.4674954,69.0286866849367
0.76424,4.694065E-10,0.4694065,69.3108728264978
0.76333,4.651929E-10,0.4651929,68.6887078293328
0.76242,4.658634E-10,0.4658634,68.7877114439614
0.76151,4.673263E-10,0.4673263,69.003717988093
0.7606,4.695883E-10,0.4695883,69.3377167595918
0.75969,4.712876E-10,0.4712876,69.5886292761293
0.75879,4.614364E-10,0.4614364,68.1340365715366
0.75788,4.631339E-10,0.4631339,68.3846833065583
0.75697,4.613379E-10,0.4613379,68.1194924163674
0.75606,4.601677E-10,0.4601677,67.9467048998299
0.75515,4.639614E-10,0.4639614,68.506868975619
0.75424,4.629453E-10,0.4629453,68.3568353099603
0.75334,4.615952E-10,0.4615952,68.1574844074844
0.75243,4.566483E-10,0.4566483,67.427042973918
0.75152,4.561944E-10,0.4561944,67.3600217350217
0.75061,4.544532E-10,0.4544532,67.1029224154224
0.7497,4.58445E-10,0.458445,67.6923372235872
0.74879,4.547465E-10,0.4547465,67.146230036855
0.74788,4.520202E-10,0.4520202,66.7436743999244
0.74698,4.560488E-10,0.4560488,67.338522963523
0.74607,4.525545E-10,0.4525545,66.8225672131922
0.74516,4.521084E-10,0.4521084,66.7566976941977
0.74425,4.484353E-10,0.4484353,66.214340979966
0.74334,4.470843E-10,0.4470843,66.0148571867322
0.74243,4.552002E-10,0.4552002,67.2132217444718
0.74153,4.52293E-10,0.452293,66.7839550652051
0.74062,4.503637E-10,0.4503637,66.4990815772066
0.73971,4.441343E-10,0.4441343,65.5792708136458
0.7388,4.495894E-10,0.4495894,66.3847512285012
0.73789,4.459746E-10,0.4459746,65.8510028822529
0.73698,4.491521E-10,0.4491521,66.3201810858061
0.73607,4.392975E-10,0.4392975,64.8650863494614
0.73517,4.431958E-10,0.4431958,65.4406952844453
0.73426,4.410236E-10,0.4410236,65.1199560574561
0.73335,4.420656E-10,0.4420656,65.273814023814
0.73244,4.43503E-10,0.443503,65.4860553298053
0.73153,4.449995E-10,0.4449995,65.7070231288981
0.73062,4.398428E-10,0.4398428,64.9456033831034
0.72971,4.398683E-10,0.4398683,64.9493686212436
0.72881,4.410791E-10,0.4410791,65.128150987526
0.7279,4.398006E-10,0.4398006,64.9393722831223
0.72699,4.443548E-10,0.4443548,65.611829049329
0.72608,4.363231E-10,0.4363231,64.4258971602722
0.72517,4.388102E-10,0.4388102,64.7931333868834
0.72426,4.355368E-10,0.4355368,64.3097949347949
0.72335,4.347863E-10,0.4347863,64.1989788083538
0.72245,4.440164E-10,0.4440164,65.5618621243621
0.72154,4.373343E-10,0.4373343,64.5752073095823
0.72063,4.362266E-10,0.4362266,64.4116483178983
0.71972,4.366228E-10,0.4366228,64.4701497826498
0.71881,4.312219E-10,0.4312219,63.6726723445474
0.7179,4.325993E-10,0.4325993,63.8760542666793
0.71699,4.34873E-10,0.434873,64.2117806180306
0.71609,4.318739E-10,0.4318739,63.7689443158193
0.71518,4.265537E-10,0.4265537,62.9833827490078
0.71427,4.360907E-10,0.4360907,64.3915818134568
0.71336,4.281171E-10,0.4281171,63.2142287611038
0.71245,4.311765E-10,0.4311765,63.6659687440938
0.71154,4.300034E-10,0.4300034,63.492753024003
0.71063,4.32603E-10,0.432603,63.8766005953506
0.70973,4.340584E-10,0.4340584,64.0914997164997
0.70882,4.311296E-10,0.4311296,63.6590436590437
0.70791,4.252493E-10,0.4252493,62.7907797439047
0.707,4.28026E-10,0.428026,63.2007772632773
0.70609,4.274546E-10,0.4274546,63.1164063976564
0.70518,4.276686E-10,0.4276686,63.1480048667549
0.70427,4.31306E-10,0.431306,63.6850902475903
0.70337,4.276836E-10,0.4276836,63.1502197127197
0.70246,4.292843E-10,0.4292843,63.3865733084483
0.70155,4.309539E-10,0.4309539,63.6331004299754
0.70064,4.251939E-10,0.4251939,62.7825995794746
0.69973,4.227236E-10,0.4227236,62.417843980344
0.69882,4.254366E-10,0.4254366,62.8184357871858
0.69792,4.232261E-10,0.4232261,62.4920413201663
0.69701,4.241035E-10,0.4241035,62.62159504347
0.6961,4.251932E-10,0.4251932,62.7824962199962
0.69519,4.205059E-10,0.4205059,62.0903863872614
0.69428,4.168319E-10,0.4168319,61.5478967822718
0.69337,4.208799E-10,0.4208799,62.1456098799849
0.69246,4.250145E-10,0.4250145,62.756110021735
0.69156,4.242441E-10,0.4242441,62.6423555329805
0.69065,4.213307E-10,0.4213307,62.2121733840484
0.68974,4.229664E-10,0.4229664,62.4536949536949
0.68883,4.264524E-10,0.4264524,62.9684251559252
0.68792,4.22409E-10,0.422409,62.3713912776413
0.68701,4.18641E-10,0.418641,61.815021971272
0.68611,4.195983E-10,0.4195983,61.9563734407485
0.6852,4.200668E-10,0.4200668,62.0255504630505
0.68429,4.192537E-10,0.4192537,61.905491046116
0.68338,4.202058E-10,0.4202058,62.0460747023247
0.68247,4.167942E-10,0.4167942,61.5423301360801
0.68156,4.140941E-10,0.4140941,61.1436430967681
